lago,punto,codice_comune,zero_idrometrico,altezza,unit_di_misura_altezza,zero_idrometrico_unit_di_misura,periodo,anno,zero_idrometrico_unit_di_misura_testuale
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-04-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-04-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2021-04-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2021-05-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-05-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-05-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-05-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-05-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-05-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2021-05-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.33,cm,mslm,2021-05-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.33,cm,mslm,2021-05-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.34,cm,mslm,2021-05-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.34,cm,mslm,2021-05-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.34,cm,mslm,2021-05-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.35,cm,mslm,2021-05-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.34,cm,mslm,2021-05-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.33,cm,mslm,2021-05-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.32,cm,mslm,2021-05-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2021-05-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2021-05-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2021-05-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2021-05-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-05-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-05-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-05-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-05-31,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-06-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-06-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-06-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2021-06-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2021-06-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2021-06-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2021-06-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-06-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2021-06-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2021-06-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2021-06-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.22,cm,mslm,2021-06-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-06-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-07-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-07-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2021-07-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-07-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-07-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-07-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-07-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-07-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-07-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2021-07-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-07-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-07-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2021-07-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2021-07-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.22,cm,mslm,2021-07-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2021-07-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-07-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-07-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2021-07-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-07-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-07-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-07-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-07-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-07-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-07-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-07-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.16,cm,mslm,2021-07-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-07-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-07-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-07-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.16,cm,mslm,2021-07-31,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-08-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-08-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-08-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-08-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-08-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2021-08-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2021-08-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2021-08-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2021-08-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-08-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-08-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-08-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2021-08-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.16,cm,mslm,2021-08-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.15,cm,mslm,2021-08-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2021-08-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.14,cm,mslm,2021-08-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.14,cm,mslm,2021-08-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.12,cm,mslm,2021-08-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.11,cm,mslm,2021-08-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2021-08-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.08,cm,mslm,2021-08-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.07,cm,mslm,2021-08-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.07,cm,mslm,2021-08-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.06,cm,mslm,2021-08-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.05,cm,mslm,2021-08-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-08-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-08-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.0,cm,mslm,2021-08-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.99,cm,mslm,2021-08-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.97,cm,mslm,2021-08-31,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.97,cm,mslm,2021-09-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.96,cm,mslm,2021-09-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.94,cm,mslm,2021-09-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.92,cm,mslm,2021-09-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.91,cm,mslm,2021-09-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.9,cm,mslm,2021-09-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.89,cm,mslm,2021-09-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.87,cm,mslm,2021-09-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.86,cm,mslm,2021-09-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.85,cm,mslm,2021-09-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-09-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-09-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.81,cm,mslm,2021-09-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.8,cm,mslm,2021-09-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.8,cm,mslm,2021-09-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-09-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.81,cm,mslm,2021-09-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.81,cm,mslm,2021-09-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.81,cm,mslm,2021-09-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.8,cm,mslm,2021-09-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.8,cm,mslm,2021-09-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.8,cm,mslm,2021-09-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.79,cm,mslm,2021-09-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.78,cm,mslm,2021-09-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.77,cm,mslm,2021-09-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.78,cm,mslm,2021-09-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.78,cm,mslm,2021-09-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.78,cm,mslm,2021-09-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.78,cm,mslm,2021-09-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.77,cm,mslm,2021-09-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.77,cm,mslm,2021-10-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.77,cm,mslm,2021-10-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.77,cm,mslm,2021-10-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.78,cm,mslm,2021-10-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.81,cm,mslm,2021-10-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.84,cm,mslm,2021-10-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-10-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-10-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.84,cm,mslm,2021-10-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.84,cm,mslm,2021-10-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.84,cm,mslm,2021-10-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.83,cm,mslm,2021-10-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-10-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-10-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.82,cm,mslm,2021-10-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.81,cm,mslm,2021-10-31,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.85,cm,mslm,2021-11-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.86,cm,mslm,2021-11-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.89,cm,mslm,2021-11-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.89,cm,mslm,2021-11-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.94,cm,mslm,2021-11-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.9,cm,mslm,2021-11-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.9,cm,mslm,2021-11-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.92,cm,mslm,2021-11-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.92,cm,mslm,2021-11-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.92,cm,mslm,2021-11-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.92,cm,mslm,2021-11-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.94,cm,mslm,2021-11-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.94,cm,mslm,2021-11-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.98,cm,mslm,2021-11-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.99,cm,mslm,2021-11-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,0.99,cm,mslm,2021-11-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.0,cm,mslm,2021-11-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.0,cm,mslm,2021-11-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.01,cm,mslm,2021-11-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.01,cm,mslm,2021-11-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.01,cm,mslm,2021-11-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.01,cm,mslm,2021-11-22,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-11-23,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.01,cm,mslm,2021-11-24,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-11-25,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-11-26,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-11-27,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-11-28,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-11-29,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-11-30,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-01,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-02,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-03,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-04,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-12-05,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.01,cm,mslm,2021-12-06,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-12-07,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-08,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-12-09,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-10,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-12-11,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-12-12,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.02,cm,mslm,2021-12-13,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-14,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-15,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-16,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.03,cm,mslm,2021-12-17,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-18,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-19,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-20,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-21,2021,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.04,cm,mslm,2021-12-22,2021,metri sul livello del mare
